Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,SubCategory,Product Name,Sales,Quantity,Discount,Profit,Outlier,Q1,     Q3,IQR,Upper Limit,Lower Limit
3242,US2016140809,02-01-2016,02-03-2016,First Class,CK12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,22204,South,OFFST10002214,Office Supplies,Storage,XRack File for Hanging Folders,56.45,5,0,14.677,FALSE,,,,,
3243,CA2017114524,31-03-2017,04-05-2017,Second Class,EG13900,Emily Grady,Consumer,United States,Chicago,Illinois,60623,Central,OFFBI10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,13,0.8,22.8956,FALSE,,,,,
3244,CA2017113355,12-01-2017,12-05-2017,Standard Class,SJ20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,TECPH10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,24.7275,FALSE,,,,,
3245,CA2017113355,12-01-2017,12-05-2017,Standard Class,SJ20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FURCH10002602,Furniture,Chairs,DMI Arturo Collection Missionstyle Design Wood Chair,317.058,3,0.3,18.1176,FALSE,,,,,
3246,US2017140907,12-10-2017,12-12-2017,Second Class,BP11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,TECAC10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.908,FALSE,,,,,
3247,US2017140907,12-10-2017,12-12-2017,Second Class,BP11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFFST10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0,38.988,FALSE,,,,,
3248,US2017140907,12-10-2017,12-12-2017,Second Class,BP11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFFAR10000799,Office Supplies,Art,ColErase Pencils with Erasers,18.24,3,0,5.2896,FALSE,,,,,
3249,CA2016159730,17-09-2016,21-09-2016,Standard Class,SJ20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,FURCH10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,FALSE,,,,,
3250,CA2016159730,17-09-2016,21-09-2016,Standard Class,SJ20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,TECPH10002085,Technology,Phones,Clarity 53712,105.584,2,0.2,7.9188,FALSE,,,,,
3251,CA2016157868,23-12-2016,29-12-2016,Standard Class,MC17590,Matt Collister,Corporate,United States,Grand Rapids,Michigan,49505,Central,OFFFA10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0,11.6795,FALSE,,,,,
3252,CA2017119389,17-04-2017,19-04-2017,First Class,BG11740,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FURFU10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,FALSE,,,,,
3253,CA2017110373,27-10-2017,30-10-2017,Second Class,MA17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,OFFAR10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,2.205,FALSE,,,,,
3254,CA2017110373,27-10-2017,30-10-2017,Second Class,MA17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,TECPH10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2,0.2,2.0388,FALSE,,,,,
3255,CA2016155474,07-08-2016,14-07-2016,Standard Class,CC12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,TECPH10001580,Technology,Phones,Logitech Mobile Speakerphone P710e  speaker phone,107.984,1,0.2,9.4486,FALSE,,,,,
3256,CA2016155474,07-08-2016,14-07-2016,Standard Class,CC12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,OFFBI10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,FALSE,,,,,
3257,CA2015155453,08-09-2015,14-08-2015,Standard Class,RA19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216,South,OFFLA10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,FALSE,,,,,
3258,US2016161844,12-09-2016,14-12-2016,Second Class,DK12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,FURTA10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,29.3238,FALSE,,,,,
3259,US2016161844,12-09-2016,14-12-2016,Second Class,DK12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,OFFBI10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,2.0622,FALSE,,,,,
3260,US2016162103,13-11-2016,17-11-2016,Standard Class,LB16795,Laurel Beltran,Home Office,United States,Highland Park,Illinois,60035,Central,OFFBI10000285,Office Supplies,Binders,XtraLife ClearVue SlantD Ring Binders by Cardinal,3.136,2,0.8,4.704,FALSE,,,,,
3261,CA2014151554,14-11-2014,15-11-2014,First Class,CM11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central,OFFPA10004609,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576,FALSE,,,,,
3262,CA2014140662,17-11-2014,19-11-2014,First Class,TS21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TECAC10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,7.9984,FALSE,,,,,
3263,CA2014140662,17-11-2014,19-11-2014,First Class,TS21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFFPA10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0,352.296,TRUE,,,,,
3264,CA2014140662,17-11-2014,19-11-2014,First Class,TS21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFFAP10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.432,FALSE,,,,,
3265,CA2016122518,03-04-2016,03-08-2016,Second Class,RF19345,Randy Ferguson,Corporate,United States,Miami,Florida,33180,South,OFFLA10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.528,FALSE,,,,,
3266,US2014126571,10-11-2014,15-10-2014,Standard Class,JF15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFFST10003816,Office Supplies,Storage,Fellowes HighStak Drawer Files,281.904,2,0.2,10.5714,FALSE,,,,,
3267,US2014126571,10-11-2014,15-10-2014,Standard Class,JF15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFFEN10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432,3,0.2,67.9833,FALSE,,,,,
3268,CA2014143840,22-05-2014,29-05-2014,Standard Class,EH14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TECPH10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0,33.995,FALSE,,,,,
3269,CA2014143840,22-05-2014,29-05-2014,Standard Class,EH14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TECPH10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0,12.586,FALSE,,,,,
3270,CA2014115980,15-07-2014,19-07-2014,Standard Class,VW21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TECAC10003709,Technology,Accessories,Maxell 4.7GB DVDR 5/Pack,2.97,3,0,1.3068,FALSE,,,,,
3271,CA2014115980,15-07-2014,19-07-2014,Standard Class,VW21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFFFA10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,3,0,2.6814,FALSE,,,,,
3272,CA2015155145,27-12-2015,29-12-2015,Second Class,KN16450,Kean Nguyen,Corporate,United States,Visalia,California,93277,West,TECAC10003709,Technology,Accessories,Maxell 4.7GB DVDR 5/Pack,7.92,8,0,3.4848,FALSE,,,,,
3273,CA2015146038,02-09-2015,16-02-2015,Standard Class,SJ20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FURCH10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2,22.941,FALSE,,,,,
3274,CA2017133865,05-08-2017,05-12-2017,Standard Class,PS19045,Penelope Sewall,Home Office,United States,Los Angeles,California,90032,West,TECCO10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,0.2,1049.985,TRUE,,,,,
3275,CA2017116358,11-02-2017,11-06-2017,Standard Class,KM16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,66212,Central,OFFFA10003495,Office Supplies,Fasteners,Staples,18.24,3,0,9.12,FALSE,,,,,
3276,CA2017116358,11-02-2017,11-06-2017,Standard Class,KM16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,66212,Central,OFFAR10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8Color Set",27.78,6,0,9.1674,FALSE,,,,,
3277,CA2014102988,04-05-2014,04-09-2014,Second Class,GM14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFFAR10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7,0,7.5768,FALSE,,,,,
3278,CA2014102988,04-05-2014,04-09-2014,Second Class,GM14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,TECPH10001615,Technology,Phones,AT&T CL82213,28.99,1,0,8.4071,FALSE,,,,,
3279,CA2014102988,04-05-2014,04-09-2014,Second Class,GM14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFFPA10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.3504,FALSE,,,,,
3280,CA2014102988,04-05-2014,04-09-2014,Second Class,GM14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFFAR10000127,Office Supplies,Art,Newell 321,22.96,7,0,6.6584,FALSE,,,,,
3281,CA2014102988,04-05-2014,04-09-2014,Second Class,GM14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFFSU10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.281,FALSE,,,,,
3282,US2014117170,17-09-2014,24-09-2014,Standard Class,KT16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,TECAC10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956,FALSE,,,,,
3283,US2014117170,17-09-2014,24-09-2014,Standard Class,KT16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,OFFPA10000682,Office Supplies,Paper,Xerox 1924,4.624,1,0.2,1.6762,FALSE,,,,,
3284,CA2014159478,30-09-2014,10-06-2014,Standard Class,MH17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,FURFU10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3,0,5.1816,FALSE,,,,,
3285,CA2014103702,09-12-2014,17-09-2014,Standard Class,AF10885,Art Foster,Consumer,United States,Fairfield,Ohio,45014,East,OFFBI10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924,7,0.7,46.8776,FALSE,,,,,
3286,CA2017150525,20-02-2017,25-02-2017,Standard Class,JP16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFFAR10002375,Office Supplies,Art,Newell 351,6.56,2,0,1.9024,FALSE,,,,,
3287,CA2017150525,20-02-2017,25-02-2017,Standard Class,JP16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFFAP10000595,Office Supplies,Appliances,Disposable TripleFilter Dust Bags,13.11,3,0,3.4086,FALSE,,,,,
3288,CA2015157770,13-12-2015,15-12-2015,First Class,RD19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TECPH10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.376,3,0.2,49.4376,FALSE,,,,,
3289,CA2015157770,13-12-2015,15-12-2015,First Class,RD19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,OFFBI10000050,Office Supplies,Binders,"AngleD Binders with Locking Rings, Label Holders",29.2,5,0.2,9.855,FALSE,,,,,
3290,CA2015157770,13-12-2015,15-12-2015,First Class,RD19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TECAC10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,248.85,5,0,27.3735,FALSE,,,,,
3291,CA2015157770,13-12-2015,15-12-2015,First Class,RD19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TECAC10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208,FALSE,,,,,
3292,CA2016167290,30-10-2016,11-04-2016,Standard Class,JF15295,Jason Fortune,Consumer,United States,Sterling Heights,Michigan,48310,Central,OFFAR10004078,Office Supplies,Art,Newell 312,11.68,2,0,3.504,FALSE,,,,,
3293,CA2014106264,26-12-2014,30-12-2014,Standard Class,CK12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,OFFSU10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,3,0,0.1191,FALSE,,,,,
3294,CA2014106264,26-12-2014,30-12-2014,Standard Class,CK12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,FURFU10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2,0,1.1136,FALSE,,,,,
3295,CA2014138023,15-08-2014,18-08-2014,First Class,KH16510,Keith Herrera,Consumer,United States,Dallas,Texas,75081,Central,OFFBI10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,52.632,FALSE,,,,,
3296,CA2017113418,10-01-2017,10-03-2017,First Class,CM12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035,East,TECMA10002428,Technology,Machines,Fellowes Powershred HS440 4Sheet High Security Shredder,1704.89,11,0,767.2005,TRUE,,,,,
3297,US2015110569,23-05-2015,30-05-2015,Standard Class,EB13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,OFFBI10001036,Office Supplies,Binders,Cardinal EasyOpen DRing Binders,19.194,7,0.7,12.796,FALSE,,,,,
3298,US2015110569,23-05-2015,30-05-2015,Standard Class,EB13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,OFFAP10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016,FALSE,,,,,
3299,CA2017136308,16-11-2017,16-11-2017,Same Day,MW18235,Mitch Willingham,Corporate,United States,San Francisco,California,94122,West,TECMA10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973,TRUE,,,,,
3300,US2014159926,18-11-2014,22-11-2014,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFFBI10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,50.997,1,0.7,40.7976,FALSE,,,,,
3301,US2014159926,18-11-2014,22-11-2014,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFFST10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,76.792,1,0.2,16.3183,FALSE,,,,,
3302,US2014159926,18-11-2014,22-11-2014,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TECPH10001128,Technology,Phones,Motorola Droid Maxx,539.964,6,0.4,107.9928,TRUE,,,,,
3303,US2014159926,18-11-2014,22-11-2014,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FURFU10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,FALSE,,,,,
3304,US2014159926,18-11-2014,22-11-2014,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFFBI10004656,Office Supplies,Binders,Peel & Stick AddOn Corner Pockets,1.944,3,0.7,1.4256,FALSE,,,,,
3305,CA2014104738,30-12-2014,01-01-2015,Second Class,SP20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFFEN10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,12.984,3,0.2,4.7067,FALSE,,,,,
3306,CA2014104738,30-12-2014,01-01-2015,Second Class,SP20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TECPH10002468,Technology,Phones,"Plantronics CS 50USB  headset  Convertible, Monaural",217.584,2,0.2,19.0386,FALSE,,,,,
3307,CA2014104738,30-12-2014,01-01-2015,Second Class,SP20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TECPH10000576,Technology,Phones,AT&T 1080 Corded phone,328.776,3,0.2,28.7679,FALSE,,,,,
3308,CA2014104738,30-12-2014,01-01-2015,Second Class,SP20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFFBI10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,3,0.8,3.6576,FALSE,,,,,
3309,CA2014104738,30-12-2014,01-01-2015,Second Class,SP20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TECAC10003628,Technology,Accessories,Logitech 910002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.3952,FALSE,,,,,
3310,CA2015144386,11-05-2015,11-11-2015,Standard Class,GT14635,Grant Thornton,Corporate,United States,New York City,New York,10009,East,OFFBI10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.344,6,0.2,8.8704,FALSE,,,,,
3311,CA2016111416,17-09-2016,22-09-2016,Standard Class,LW17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,OFFBI10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435,FALSE,,,,,
3312,CA2016162747,20-03-2016,25-03-2016,Second Class,AH10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,FURFU10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,0,38.038,FALSE,,,,,
3313,US2014133130,27-09-2014,10-01-2014,Standard Class,TH21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,FURCH10002602,Furniture,Chairs,DMI Arturo Collection Missionstyle Design Wood Chair,603.92,5,0.2,45.294,FALSE,,,,,
3314,US2014133130,27-09-2014,10-01-2014,Standard Class,TH21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,OFFPA10000675,Office Supplies,Paper,Xerox 1919,81.98,2,0,40.1702,FALSE,,,,,
3315,CA2017169978,24-12-2017,28-12-2017,Standard Class,HG15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,FURCH10002602,Furniture,Chairs,DMI Arturo Collection Missionstyle Design Wood Chair,271.764,2,0.1,48.3136,FALSE,,,,,
3316,CA2017169978,24-12-2017,28-12-2017,Standard Class,HG15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,OFFBI10001900,Office Supplies,Binders,"DXL AngleView Binders with Locking Rings, Black",14.376,3,0.2,4.8519,FALSE,,,,,
3317,CA2017161739,11-10-2017,15-11-2017,Second Class,EB13750,Edward Becker,Corporate,United States,Round Rock,Texas,78664,Central,FURFU10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,5,0.6,427.45,TRUE,,,,,
3318,CA2015165057,09-11-2015,15-09-2015,Standard Class,SC20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFFAR10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35,9,0,48.9645,FALSE,,,,,
3319,CA2015165057,09-11-2015,15-09-2015,Standard Class,SC20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFFLA10003190,Office Supplies,Labels,Avery 474,8.64,3,0,4.2336,FALSE,,,,,
3320,CA2014134551,20-12-2014,25-12-2014,Standard Class,TS21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFFAP10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.512,7,0.2,3.8073,FALSE,,,,,
3321,CA2014134551,20-12-2014,25-12-2014,Standard Class,TS21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,FURCH10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,FALSE,,,,,
3322,CA2014134551,20-12-2014,25-12-2014,Standard Class,TS21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFFPA10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5,0.2,9.072,FALSE,,,,,
3323,CA2015120810,23-07-2015,27-07-2015,Standard Class,TH21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,OFFAP10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,68.94,3,0,20.682,FALSE,,,,,
3324,CA2015120810,23-07-2015,27-07-2015,Standard Class,TH21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,FURFU10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",128.82,3,0,50.2398,FALSE,,,,,
3325,CA2014165309,11-11-2014,15-11-2014,Standard Class,KD16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFFBI10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,5,0.8,1480.0335,TRUE,,,,,
